time [s]	total_relief [m]	mean incision[m/s]	mean diffusion [m/s]	energy expenditure [J/s]
5.456309040000000000e+13	9.571900641288800671e+02	3.199989522703577496e-11	0.000000000000000000e+00	1.066666596993570216e+07
5.459464800000000000e+13	9.568858021095091999e+02	3.199722689755182770e-11	0.000000000000000000e+00	1.066636416530452482e+07
5.462620560000000000e+13	9.565826935865973155e+02	3.199461077985664957e-11	0.000000000000000000e+00	1.066606494340279698e+07
5.465776320000000000e+13	9.562809657267043804e+02	3.199285945241677491e-11	0.000000000000000000e+00	1.066576825369366631e+07
5.468932080000000000e+13	9.559807481938344154e+02	3.199113932975363427e-11	0.000000000000000000e+00	1.066547325912948512e+07
5.472087840000000000e+13	9.556821135540544674e+02	3.198911413217411398e-11	0.000000000000000000e+00	1.066517992950637825e+07
5.475243600000000000e+13	9.553851009380078949e+02	3.198709512000088237e-11	0.000000000000000000e+00	1.066488856011250429e+07
5.478399360000000000e+13	9.550897298986928945e+02	3.198508249955536365e-11	0.000000000000000000e+00	1.066459914496091567e+07
5.481555120000000000e+13	9.547960085272617334e+02	3.198307648210783563e-11	0.000000000000000000e+00	1.066431167786493152e+07
5.484710880000000000e+13	9.545039382061228252e+02	3.198107728528962086e-11	0.000000000000000000e+00	1.066402615243327431e+07
5.487866640000000000e+13	9.542135163927339363e+02	3.197844433721688419e-11	0.000000000000000000e+00	1.066373777563538775e+07
5.491022400000000000e+13	9.539244470001995069e+02	3.197646295193555511e-11	0.000000000000000000e+00	1.066345673374951631e+07
5.494178160000000000e+13	9.536371357520279162e+02	3.197448895149461399e-11	0.000000000000000000e+00	1.066317760968602635e+07
5.497333920000000000e+13	9.533515257128830171e+02	3.197252257654680213e-11	0.000000000000000000e+00	1.066290039629704691e+07
5.500489680000000000e+13	9.530675801992879315e+02	3.196971847186723472e-11	0.000000000000000000e+00	1.066262508620173298e+07
5.503645440000000000e+13	9.527852743953162644e+02	3.196755576350214015e-11	0.000000000000000000e+00	1.066235249025540985e+07
5.506801200000000000e+13	9.525045904416498388e+02	3.196678186563496312e-11	0.000000000000000000e+00	1.066208198763771355e+07
5.509956960000000000e+13	9.522255145591698238e+02	3.196833612091301899e-11	0.000000000000000000e+00	1.066181223409126885e+07
5.513112720000000000e+13	9.519480353642800310e+02	3.196607848280986389e-11	0.000000000000000000e+00	1.066154097615007311e+07
5.516268480000000000e+13	9.516721428822880853e+02	3.196471537680921615e-11	0.000000000000000000e+00	1.066127190342198871e+07
5.519424240000000000e+13	9.513978279696733580e+02	3.196620717232355307e-11	0.000000000000000000e+00	1.066100286432559602e+07
5.522580000000000000e+13	9.511250819758587340e+02	3.196617298955691081e-11	0.000000000000000000e+00	1.066072857184219919e+07
5.525735760000000000e+13	9.508536051277457091e+02	3.196583647590575168e-11	0.000000000000000000e+00	1.066045517918328196e+07
5.528891520000000000e+13	9.505838013498666896e+02	3.196390365096153449e-11	0.000000000000000000e+00	1.066018634069850668e+07
5.532047280000000000e+13	9.503156125994363492e+02	3.196491656368815398e-11	0.000000000000000000e+00	1.065992007909132354e+07
5.535203040000000000e+13	9.500490016029627895e+02	3.196358393182428412e-11	0.000000000000000000e+00	1.065964790255215392e+07
5.538358800000000000e+13	9.497839432620827438e+02	3.196167502766205981e-11	0.000000000000000000e+00	1.065938124434982054e+07
5.541514560000000000e+13	9.495204196186208492e+02	3.195977431869036011e-11	0.000000000000000000e+00	1.065911643381397612e+07
5.544670320000000000e+13	9.492584169049035836e+02	3.195994970454233831e-11	0.000000000000000000e+00	1.065884947940525599e+07
5.547826080000000000e+13	9.489979238157685586e+02	3.195807829767244715e-11	0.000000000000000000e+00	1.065858633884421550e+07
5.550981840000000000e+13	9.487389304963294308e+02	3.195651600661903842e-11	0.000000000000000000e+00	1.065832500965530984e+07
5.554137600000000000e+13	9.484814279490827857e+02	3.195362154429009683e-11	0.000000000000000000e+00	1.065806519263910688e+07
5.557293360000000000e+13	9.482254076866908008e+02	3.195182799386588589e-11	0.000000000000000000e+00	1.065780817723092437e+07
5.560449120000000000e+13	9.479708615286984923e+02	3.195053831023251571e-11	0.000000000000000000e+00	1.065755289783606492e+07
5.563604880000000000e+13	9.477177814825744235e+02	3.194822903828166884e-11	0.000000000000000000e+00	1.065729886675178632e+07
5.566760640000000000e+13	9.474661596741524363e+02	3.194644362210333770e-11	0.000000000000000000e+00	1.065704707085798681e+07
5.569916400000000000e+13	9.472159883070110027e+02	3.194466567456325607e-11	0.000000000000000000e+00	1.065679700310425274e+07
5.573072160000000000e+13	9.469672596388066950e+02	3.194289531258592384e-11	0.000000000000000000e+00	1.065654865626147576e+07
5.576227920000000000e+13	9.467199659675353587e+02	3.194113265013446324e-11	0.000000000000000000e+00	1.065630202298745140e+07
5.579383680000000000e+13	9.464740996236074579e+02	3.193986248518674923e-11	0.000000000000000000e+00	1.065605709582971781e+07
5.582539440000000000e+13	9.462296529653276593e+02	3.193812405926995094e-11	0.000000000000000000e+00	1.065581339809000306e+07
5.585695200000000000e+13	9.459866183763658682e+02	3.193595591003545538e-11	0.000000000000000000e+00	1.065557254101610556e+07
5.588850960000000000e+13	9.457452797670913469e+02	3.193431925026477247e-11	0.000000000000000000e+00	1.065533262452866510e+07
5.592006720000000000e+13	9.455052173118702967e+02	3.193268911977800922e-11	0.000000000000000000e+00	1.065509429219684936e+07
5.595162480000000000e+13	9.452664734865696801e+02	3.193053489286872898e-11	0.000000000000000000e+00	1.065485753770103306e+07
5.598318240000000000e+13	9.450290700686452965e+02	3.193111825685794520e-11	0.000000000000000000e+00	1.065462426624177955e+07
5.601474000000000000e+13	9.447930167209623278e+02	3.192951422667743155e-11	0.000000000000000000e+00	1.065438903221551701e+07
5.604629760000000000e+13	9.445583160199036001e+02	3.192679402799414160e-11	0.000000000000000000e+00	1.065415535076222010e+07
5.607785520000000000e+13	9.443249664007036017e+02	3.192569584783917967e-11	0.000000000000000000e+00	1.065392430224358849e+07
5.610941280000000000e+13	9.440929638827857389e+02	3.192625580005051306e-11	0.000000000000000000e+00	1.065369037948999554e+07
5.614097040000000000e+13	9.438623030804824339e+02	3.192565944884167571e-11	0.000000000000000000e+00	1.065345856618716195e+07
5.617252800000000000e+13	9.436329777951591495e+02	3.192412127593482377e-11	0.000000000000000000e+00	1.065322861585042812e+07
5.620408560000000000e+13	9.434049813621459180e+02	3.192258855533958774e-11	0.000000000000000000e+00	1.065300015434196405e+07
5.623564320000000000e+13	9.431783068540408976e+02	3.192106144772603700e-11	0.000000000000000000e+00	1.065277317638443038e+07
5.626720080000000000e+13	9.429529471998822601e+02	3.191954007928261611e-11	0.000000000000000000e+00	1.065254767654491775e+07
5.629875840000000000e+13	9.427288952550369459e+02	3.191843996549988866e-11	0.000000000000000000e+00	1.065232364926832169e+07
5.633031600000000000e+13	9.425061438422197853e+02	3.191696153251158293e-11	0.000000000000000000e+00	1.065210068681382388e+07
5.636187360000000000e+13	9.422846857755990868e+02	3.191632433859624003e-11	0.000000000000000000e+00	1.065187492690849118e+07
5.639343120000000000e+13	9.420645138749932812e+02	3.191583298364855522e-11	0.000000000000000000e+00	1.065164978375576809e+07
5.642498880000000000e+13	9.418456209742605552e+02	3.191441693552928449e-11	0.000000000000000000e+00	1.065142934465119615e+07
5.645654640000000000e+13	9.416279999262858382e+02	3.191300413863510081e-11	0.000000000000000000e+00	1.065121027616790123e+07
5.648810400000000000e+13	9.414116436059707667e+02	3.191159479369590719e-11	0.000000000000000000e+00	1.065099257515896112e+07
5.651966160000000000e+13	9.411965449120538096e+02	3.191018909266379215e-11	0.000000000000000000e+00	1.065077623828321509e+07
5.655121920000000000e+13	9.409826967682407712e+02	3.191143387143576041e-11	0.000000000000000000e+00	1.065056265993090346e+07
5.658277680000000000e+13	9.407700921239309082e+02	3.191016123579442398e-11	0.000000000000000000e+00	1.065034647881501541e+07
5.661433440000000000e+13	9.405587239547038507e+02	3.190917117283788570e-11	0.000000000000000000e+00	1.065013152950866148e+07
5.664589200000000000e+13	9.403485852626625956e+02	3.190779122674669202e-11	0.000000000000000000e+00	1.064991753850393929e+07
5.667744960000000000e+13	9.401396690766932807e+02	3.190810322038167208e-11	0.000000000000000000e+00	1.064970604118532687e+07
5.670900720000000000e+13	9.399322597855244794e+02	3.190671194738941130e-11	0.000000000000000000e+00	1.064949308387323283e+07
5.674056480000000000e+13	9.397259384206230379e+02	3.190532446288913815e-11	0.000000000000000000e+00	1.064928147320207581e+07
5.677212240000000000e+13	9.395207481141936796e+02	3.190398107029359369e-11	0.000000000000000000e+00	1.064907120550492778e+07
5.680368000000000000e+13	9.393167112984922369e+02	3.190351890586595124e-11	0.000000000000000000e+00	1.064886294416199811e+07
5.683523760000000000e+13	9.391138382947050331e+02	3.190217699237345046e-11	0.000000000000000000e+00	1.064865442409964092e+07
5.686679520000000000e+13	9.389121323429268386e+02	3.190083846540656074e-11	0.000000000000000000e+00	1.064844720290214196e+07
5.689835280000000000e+13	9.387115925479242833e+02	3.189950349644730646e-11	0.000000000000000000e+00	1.064824127729167603e+07
5.692991040000000000e+13	9.385122156043141786e+02	3.189817222295380887e-11	0.000000000000000000e+00	1.064803664382434264e+07
5.696146800000000000e+13	9.383139968069241377e+02	3.189684476965730460e-11	0.000000000000000000e+00	1.064783329892324284e+07
5.699302560000000000e+13	9.381169306425315426e+02	3.189625871531102559e-11	0.000000000000000000e+00	1.064762701043493673e+07
5.702458320000000000e+13	9.379210111364405975e+02	3.189492983762369783e-11	0.000000000000000000e+00	1.064742551765618846e+07
5.705614080000000000e+13	9.377262320554848429e+02	3.189349453357697057e-11	0.000000000000000000e+00	1.064722646913330629e+07
5.708769840000000000e+13	9.375328781902843502e+02	3.189461731452677680e-11	0.000000000000000000e+00	1.064702904977863468e+07
5.711925600000000000e+13	9.373405312512333012e+02	3.189334170958586579e-11	0.000000000000000000e+00	1.064682914574447833e+07
5.715081360000000000e+13	9.371492347885881600e+02	3.189206931764555399e-11	0.000000000000000000e+00	1.064663047639393248e+07
5.718237120000000000e+13	9.369590116140229838e+02	3.189080031880304232e-11	0.000000000000000000e+00	1.064643303861693665e+07
5.721392880000000000e+13	9.367698724084463038e+02	3.189001449501600206e-11	0.000000000000000000e+00	1.064623682912930101e+07
5.724548640000000000e+13	9.365818207620095563e+02	3.188875882165958867e-11	0.000000000000000000e+00	1.064604138025624678e+07
5.727704400000000000e+13	9.363948561251166893e+02	3.188844409428421037e-11	0.000000000000000000e+00	1.064584714677450806e+07
5.730860160000000000e+13	9.362089755362978849e+02	3.188722061643897780e-11	0.000000000000000000e+00	1.064565321792376228e+07
5.734015920000000000e+13	9.360241746339197562e+02	3.188599988740519329e-11	0.000000000000000000e+00	1.064546047330163978e+07
5.737171680000000000e+13	9.358404482485728977e+02	3.188712266878181179e-11	0.000000000000000000e+00	1.064527271969584748e+07
5.740327440000000000e+13	9.356580817440899409e+02	3.188591857134401628e-11	0.000000000000000000e+00	1.064508006987923756e+07
5.743483200000000000e+13	9.354766575894573180e+02	3.188471704363001598e-11	0.000000000000000000e+00	1.064488858553264104e+07
5.746638960000000000e+13	9.352962197797239696e+02	3.188289868978653627e-11	0.000000000000000000e+00	1.064469826416877471e+07
5.749794720000000000e+13	9.351167915011498053e+02	3.188172717719143741e-11	0.000000000000000000e+00	1.064450970282589830e+07
5.752950480000000000e+13	9.349383837708084002e+02	3.188055819425761827e-11	0.000000000000000000e+00	1.064432227541348897e+07
5.756106240000000000e+13	9.347610004941482202e+02	3.187939186312293627e-11	0.000000000000000000e+00	1.064413597948305868e+07
5.759262000000000000e+13	9.345846414256556045e+02	3.188251153581756967e-11	0.000000000000000000e+00	1.064394951252380759e+07
5.762417760000000000e+13	9.344093039020081051e+02	3.188287041584772078e-11	0.000000000000000000e+00	1.064376757911776938e+07
5.765573520000000000e+13	9.342355654234559097e+02	3.188171798452585518e-11	0.000000000000000000e+00	1.064357904514181055e+07
5.768729280000000000e+13	9.340625982837510719e+02	3.188056708341840699e-11	0.000000000000000000e+00	1.064339162662719376e+07
5.771885040000000000e+13	9.338904972338784773e+02	3.188007914152808677e-11	0.000000000000000000e+00	1.064320532209277526e+07
5.775040800000000000e+13	9.337193152449409581e+02	3.188089570993274030e-11	0.000000000000000000e+00	1.064301948984703049e+07
5.778196560000000000e+13	9.335490808526664068e+02	3.188112769948642320e-11	0.000000000000000000e+00	1.064283286722845957e+07
5.781352320000000000e+13	9.333798083065555602e+02	3.187971339675054377e-11	0.000000000000000000e+00	1.064264602006252855e+07
5.784508080000000000e+13	9.332115035086602575e+02	3.187859274952673086e-11	0.000000000000000000e+00	1.064246054182845913e+07
5.787663840000000000e+13	9.330441674886583314e+02	3.187766406713364206e-11	0.000000000000000000e+00	1.064227136186249554e+07
5.790819600000000000e+13	9.328775078639749836e+02	3.187655898319207271e-11	0.000000000000000000e+00	1.064208786721557193e+07
5.793975360000000000e+13	9.327119322596955726e+02	3.187545526882604515e-11	0.000000000000000000e+00	1.064190544220155478e+07
5.797131120000000000e+13	9.325473862852377351e+02	3.187435309340181730e-11	0.000000000000000000e+00	1.064172408549467847e+07
5.800286880000000000e+13	9.323838357326533242e+02	3.187325261143499569e-11	0.000000000000000000e+00	1.064154379560546763e+07
5.803442640000000000e+13	9.322212582184096163e+02	3.187359337084748833e-11	0.000000000000000000e+00	1.064136457089474425e+07
5.806598400000000000e+13	9.320596382915538243e+02	3.187247702430843805e-11	0.000000000000000000e+00	1.064118501635617018e+07
5.809754160000000000e+13	9.318989645706514011e+02	3.187308065944116982e-11	0.000000000000000000e+00	1.064100654235180840e+07
5.812909920000000000e+13	9.317392280681053762e+02	3.187195595881247399e-11	0.000000000000000000e+00	1.064082748407685570e+07
5.816065680000000000e+13	9.315804212094153627e+02	3.187083386561971332e-11	0.000000000000000000e+00	1.064064951442213356e+07
5.819221440000000000e+13	9.314225372591627092e+02	3.186971450068708547e-11	0.000000000000000000e+00	1.064047263086391054e+07
5.822377200000000000e+13	9.312655699850407700e+02	3.186859798350930852e-11	0.000000000000000000e+00	1.064029683076131903e+07
5.825532960000000000e+13	9.311095134612039601e+02	3.186748443139312383e-11	0.000000000000000000e+00	1.064012211135811172e+07
5.828688720000000000e+13	9.309543619531568766e+02	3.186637395887811448e-11	0.000000000000000000e+00	1.063994846978423931e+07
5.831844480000000000e+13	9.308001098503632420e+02	3.186526667744138893e-11	0.000000000000000000e+00	1.063977590305888467e+07
5.835000240000000000e+13	9.306467516267848623e+02	3.186416269546083604e-11	0.000000000000000000e+00	1.063960440809345990e+07
5.838156000000000000e+13	9.304942818177657955e+02	3.186306211836499988e-11	0.000000000000000000e+00	1.063943398169418424e+07
5.841311760000000000e+13	9.303426950064808807e+02	3.186196504888887244e-11	0.000000000000000000e+00	1.063926462056552805e+07
5.844467520000000000e+13	9.301919858159828891e+02	3.186256188241572606e-11	0.000000000000000000e+00	1.063909818537873216e+07
5.847623280000000000e+13	9.300424395599534364e+02	3.186148716211810000e-11	0.000000000000000000e+00	1.063892930843848363e+07
5.850779040000000000e+13	9.298936396954344445e+02	3.186189488302477280e-11	0.000000000000000000e+00	1.063876147174149565e+07
5.853934800000000000e+13	9.297456309657098927e+02	3.186082975417782060e-11	0.000000000000000000e+00	1.063859324040329270e+07
5.857090560000000000e+13	9.295984373923628254e+02	3.185976745436445069e-11	0.000000000000000000e+00	1.063842604002456181e+07
5.860246320000000000e+13	9.294520708834219249e+02	3.185930615516988739e-11	0.000000000000000000e+00	1.063825986786710471e+07
5.863402080000000000e+13	9.293065362703976007e+02	3.185823501391291548e-11	0.000000000000000000e+00	1.063809414221028797e+07
5.866557840000000000e+13	9.291618342556778316e+02	3.185716700606444875e-11	0.000000000000000000e+00	1.063792945333263651e+07
5.869713600000000000e+13	9.290179631371702271e+02	3.185610223309307858e-11	0.000000000000000000e+00	1.063776579820106737e+07
5.872869360000000000e+13	9.288749198174476760e+02	3.185504079240988158e-11	0.000000000000000000e+00	1.063760317368452996e+07
5.876025120000000000e+13	9.287327003942199326e+02	3.185398278110867827e-11	0.000000000000000000e+00	1.063744157655768283e+07
5.879180880000000000e+13	9.285913005058185945e+02	3.185318497782163528e-11	0.000000000000000000e+00	1.063728100350115821e+07
5.882336640000000000e+13	9.284507155333246828e+02	3.185215624213232423e-11	0.000000000000000000e+00	1.063712120265435986e+07
5.885492400000000000e+13	9.283109407188117075e+02	3.185037680720973491e-11	0.000000000000000000e+00	1.063696239754145779e+07
5.888648160000000000e+13	9.281719712345035305e+02	3.184938952630223511e-11	0.000000000000000000e+00	1.063680531477919966e+07
5.891803920000000000e+13	9.280338022232070898e+02	3.184840491786439864e-11	0.000000000000000000e+00	1.063664918762586825e+07
5.894959680000000000e+13	9.278964288219381160e+02	3.184742309768491593e-11	0.000000000000000000e+00	1.063649401349473186e+07
5.898115440000000000e+13	9.277598461757106634e+02	3.184554082502117601e-11	0.000000000000000000e+00	1.063633978968698159e+07
5.901271200000000000e+13	9.276240494455703356e+02	3.184456637704406691e-11	0.000000000000000000e+00	1.063618738776856847e+07
5.904426960000000000e+13	9.274890338132589704e+02	3.184359509048190506e-11	0.000000000000000000e+00	1.063603592903781682e+07
5.907582720000000000e+13	9.273547944839069714e+02	3.184398514983358638e-11	0.000000000000000000e+00	1.063588118197899684e+07
5.910738480000000000e+13	9.272213266875720592e+02	3.184301645007053465e-11	0.000000000000000000e+00	1.063573028582969867e+07
5.913894240000000000e+13	9.270886256801015861e+02	3.184529424465546443e-11	0.000000000000000000e+00	1.063558032730433345e+07
5.917050000000000000e+13	9.269566867435984250e+02	3.184431388671015669e-11	0.000000000000000000e+00	1.063542816405601054e+07
5.920205760000000000e+13	9.268255051866550502e+02	3.184360740379227250e-11	0.000000000000000000e+00	1.063527694971574098e+07
5.923361520000000000e+13	9.266950763444508539e+02	3.184265745502897145e-11	0.000000000000000000e+00	1.063512641919437796e+07
5.926517280000000000e+13	9.265653955787697669e+02	3.184105442990694571e-11	0.000000000000000000e+00	1.063497680814740807e+07
5.929673040000000000e+13	9.264364582779688817e+02	3.184013688503607159e-11	0.000000000000000000e+00	1.063482874870063178e+07
5.932828800000000000e+13	9.263082598569206993e+02	3.183968880578323782e-11	0.000000000000000000e+00	1.063468157736380585e+07
5.935984560000000000e+13	9.261807957569368455e+02	3.183904007218559476e-11	0.000000000000000000e+00	1.063453993492596224e+07
5.939140320000000000e+13	9.260543519322536667e+02	3.183815193255808042e-11	0.000000000000000000e+00	1.063439382521628588e+07
5.942296080000000000e+13	9.259285128470484096e+02	3.183726574926301123e-11	0.000000000000000000e+00	1.063424857515466586e+07
5.945451840000000000e+13	9.258033240431982449e+02	3.183638161850909215e-11	0.000000000000000000e+00	1.063410418284757063e+07
5.948607600000000000e+13	9.256788103311096165e+02	3.183549964974809928e-11	0.000000000000000000e+00	1.063396064630835131e+07
5.951763360000000000e+13	9.255549844033674844e+02	3.183461994574007910e-11	0.000000000000000000e+00	1.063381796344430558e+07
5.954919120000000000e+13	9.254318518739373758e+02	3.183650609585667755e-11	0.000000000000000000e+00	1.063367613206346147e+07
5.958074880000000000e+13	9.253094142262042396e+02	3.183518356284470945e-11	0.000000000000000000e+00	1.063352768861125223e+07
5.961230640000000000e+13	9.251873801334290874e+02	3.183438888630189410e-11	0.000000000000000000e+00	1.063338531169404835e+07
5.964386400000000000e+13	9.250661581550670007e+02	3.183399811066322322e-11	0.000000000000000000e+00	1.063323947550438344e+07
5.967542160000000000e+13	9.249456951855217994e+02	3.183325157665763965e-11	0.000000000000000000e+00	1.063309824601002224e+07
5.970697920000000000e+13	9.248259583916390056e+02	3.183161810246496121e-11	0.000000000000000000e+00	1.063295773910093494e+07
5.973853680000000000e+13	9.247069268130926503e+02	3.183089847390175369e-11	0.000000000000000000e+00	1.063281881326414272e+07
5.977009440000000000e+13	9.245885864473003721e+02	3.183017806221668789e-11	0.000000000000000000e+00	1.063268058397022821e+07
5.980165200000000000e+13	9.244709273733111559e+02	3.183098346986402399e-11	0.000000000000000000e+00	1.063254305197720230e+07
5.983320960000000000e+13	9.243539420688000519e+02	3.183025648262275541e-11	0.000000000000000000e+00	1.063240474041398242e+07
5.986476720000000000e+13	9.242376244252094466e+02	3.182873655542645100e-11	0.000000000000000000e+00	1.063226713251627423e+07
5.989632480000000000e+13	9.241219691714105693e+02	3.182800887941682455e-11	0.000000000000000000e+00	1.063213099578655139e+07
5.992788240000000000e+13	9.240069715364112426e+02	3.182728121149122130e-11	0.000000000000000000e+00	1.063199556338888593e+07
5.995944000000000000e+13	9.238926270519417585e+02	3.182655367071461962e-11	0.000000000000000000e+00	1.063186083531564474e+07
5.999099760000000000e+13	9.237789314368885698e+02	3.182589227425024752e-11	0.000000000000000000e+00	1.063172681144364178e+07
6.002255520000000000e+13	9.236658805296233368e+02	3.182518792900006615e-11	0.000000000000000000e+00	1.063159342775048129e+07
6.005411280000000000e+13	9.235534702483561205e+02	3.182520705044630168e-11	0.000000000000000000e+00	1.063146072580719553e+07
6.008567040000000000e+13	9.234416965678873339e+02	3.182319080559697533e-11	0.000000000000000000e+00	1.063132800535587966e+07
6.011722800000000000e+13	9.233305555059546350e+02	3.182251808546179274e-11	0.000000000000000000e+00	1.063119723646824807e+07
6.014878560000000000e+13	9.232200431151961766e+02	3.182184464479783841e-11	0.000000000000000000e+00	1.063106711872000806e+07
6.018034320000000000e+13	9.231101554783961092e+02	3.182117060586139874e-11	0.000000000000000000e+00	1.063093765280834399e+07
6.021190080000000000e+13	9.230008887056555977e+02	3.182049609539347493e-11	0.000000000000000000e+00	1.063080883931245096e+07
6.024345840000000000e+13	9.228922389326852453e+02	3.182019847350574870e-11	0.000000000000000000e+00	1.063067645023295283e+07
6.027501600000000000e+13	9.227842023197582648e+02	3.181952733871888487e-11	0.000000000000000000e+00	1.063054857768345065e+07
6.030657360000000000e+13	9.226767750510463202e+02	3.181932413296698656e-11	0.000000000000000000e+00	1.063042135473867692e+07
6.033813120000000000e+13	9.225699533341812639e+02	3.181865833710696430e-11	0.000000000000000000e+00	1.063029432848090865e+07
6.036968880000000000e+13	9.224637333999488646e+02	3.181717967834322589e-11	0.000000000000000000e+00	1.063016794666015729e+07
6.040124640000000000e+13	9.223581115020588186e+02	3.181651725908810157e-11	0.000000000000000000e+00	1.063004299606285430e+07
6.043280400000000000e+13	9.222530839169592127e+02	3.181585491491658796e-11	0.000000000000000000e+00	1.062991868663440086e+07
6.046436160000000000e+13	9.221486469436783864e+02	3.181519276127089023e-11	0.000000000000000000e+00	1.062979501830212213e+07
6.049591920000000000e+13	9.220447969036810036e+02	3.181453090629042367e-11	0.000000000000000000e+00	1.062967199088158831e+07
6.052747680000000000e+13	9.219415301407329935e+02	3.181386945202336831e-11	0.000000000000000000e+00	1.062954960408367217e+07
6.055903440000000000e+13	9.218388430207720603e+02	3.181320849551224008e-11	0.000000000000000000e+00	1.062942785752066039e+07
6.059059200000000000e+13	9.217367319317808096e+02	3.181378283172628356e-11	0.000000000000000000e+00	1.062930252225480042e+07
6.062214960000000000e+13	9.216351932836618062e+02	3.181311911858529953e-11	0.000000000000000000e+00	1.062918085953327455e+07
6.065370720000000000e+13	9.215342235081125182e+02	3.181245603008164481e-11	0.000000000000000000e+00	1.062905983923295699e+07
6.068526480000000000e+13	9.214338190585020811e+02	3.181179366801809823e-11	0.000000000000000000e+00	1.062893946074937470e+07
6.071682240000000000e+13	9.213339764097474927e+02	3.181167293285172759e-11	0.000000000000000000e+00	1.062881972337912023e+07
6.074838000000000000e+13	9.212346920581903760e+02	3.181103110083727666e-11	0.000000000000000000e+00	1.062870010287089087e+07
6.077993760000000000e+13	9.211359625214729476e+02	3.181038943998065347e-11	0.000000000000000000e+00	1.062858110360475816e+07
6.081149520000000000e+13	9.210377843384155767e+02	3.180974807278726797e-11	0.000000000000000000e+00	1.062846272541493736e+07
6.084305280000000000e+13	9.209401540688922978e+02	3.180910711503386818e-11	0.000000000000000000e+00	1.062834496801730432e+07
6.087461040000000000e+13	9.208430682937079155e+02	3.180846667646525248e-11	0.000000000000000000e+00	1.062822783101542480e+07
6.090616800000000000e+13	9.207465236144744267e+02	3.180782686156063947e-11	0.000000000000000000e+00	1.062811131390688382e+07
6.093772560000000000e+13	9.206505166534877844e+02	3.180718777024429372e-11	0.000000000000000000e+00	1.062799541608804651e+07
6.096928320000000000e+13	9.205550440536043197e+02	3.180696360124523930e-11	0.000000000000000000e+00	1.062788153477570042e+07
6.100084080000000000e+13	9.204601024781172782e+02	3.180632851637400931e-11	0.000000000000000000e+00	1.062776647252372652e+07
6.103239840000000000e+13	9.203656886106336970e+02	3.180569426621529787e-11	0.000000000000000000e+00	1.062765202498314716e+07
6.106395600000000000e+13	9.202717991549509406e+02	3.180580353261800190e-11	0.000000000000000000e+00	1.062753819134590030e+07
6.109551360000000000e+13	9.201784308349339199e+02	3.180521128219983202e-11	0.000000000000000000e+00	1.062742425194759108e+07
6.112707120000000000e+13	9.200855803943916271e+02	3.180461902806540461e-11	0.000000000000000000e+00	1.062731088580024242e+07
6.115862880000000000e+13	9.199932445969544688e+02	3.180426004190759317e-11	0.000000000000000000e+00	1.062719809290757589e+07
6.119018640000000000e+13	9.199014202259514832e+02	3.180368699135969627e-11	0.000000000000000000e+00	1.062708564748479240e+07
6.122174400000000000e+13	9.198101040842874454e+02	3.180281952830118182e-11	0.000000000000000000e+00	1.062697375672904402e+07
6.125330160000000000e+13	9.197192929943205399e+02	3.180227974030038515e-11	0.000000000000000000e+00	1.062686270560814068e+07
6.128485920000000000e+13	9.196289837977401476e+02	3.180173930121703649e-11	0.000000000000000000e+00	1.062675217695895955e+07
6.131641680000000000e+13	9.195391733554447455e+02	3.180119831445874196e-11	0.000000000000000000e+00	1.062664217141141556e+07
6.134797440000000000e+13	9.194498585474195806e+02	3.180122251213331212e-11	0.000000000000000000e+00	1.062653268949583359e+07
6.137953200000000000e+13	9.193610362726155927e+02	3.180068730983482401e-11	0.000000000000000000e+00	1.062642318415885977e+07
6.141108960000000000e+13	9.192727034488276558e+02	3.180021165111484601e-11	0.000000000000000000e+00	1.062631419685489498e+07
6.144264720000000000e+13	9.191848570125733886e+02	3.179968623481542049e-11	0.000000000000000000e+00	1.062620566995047964e+07
6.147420480000000000e+13	9.190974939189721908e+02	3.179916027213618777e-11	0.000000000000000000e+00	1.062609765160704032e+07
6.150576240000000000e+13	9.190106111416249632e+02	3.180159617530127220e-11	0.000000000000000000e+00	1.062598591389759071e+07
6.153732000000000000e+13	9.189242056724931444e+02	3.180106150656498826e-11	0.000000000000000000e+00	1.062587604688450694e+07
6.156887760000000000e+13	9.188382745217793399e+02	3.179990549133143453e-11	0.000000000000000000e+00	1.062576669738802873e+07
6.160043520000000000e+13	9.187528147178071549e+02	3.179937579152908665e-11	0.000000000000000000e+00	1.062565846682182327e+07
