time [s]	total_relief [m]	mean incision[m/s]	mean diffusion [m/s]	energy expenditure [J/s]
1.987800000000000000e+05	1.492726226398676803e-01	2.825394223679549959e-06	-1.225012883276453328e-08	1.725582843598203906e-03
1.988400000000000000e+05	1.492192144637096429e-01	2.825313938495510704e-06	-1.224932549844577286e-08	1.725569760589657593e-03
1.989000000000000000e+05	1.491659535610074527e-01	2.825405026718587497e-06	-1.224854793224959082e-08	1.725542196466914617e-03
1.989600000000000000e+05	1.491128395400525275e-01	2.825361431240522674e-06	-1.224779647256073448e-08	1.725529099226504569e-03
1.990200000000000000e+05	1.490598842088133036e-01	2.825317899090942644e-06	-1.224708479897316874e-08	1.725516070423548792e-03
1.990800000000000000e+05	1.490070867267828392e-01	2.825274035113860517e-06	-1.224640787824101260e-08	1.725503109898972494e-03
1.991400000000000000e+05	1.489544507610805202e-01	2.825245517844914002e-06	-1.224584376542569082e-08	1.725490218111146862e-03
1.992000000000000000e+05	1.489019796154761877e-01	2.825260119798861485e-06	-1.224543678133143858e-08	1.725477371202563696e-03
1.992600000000000000e+05	1.488496765841250680e-01	2.825267046072755443e-06	-1.224502419876010513e-08	1.725449896135543802e-03
1.993200000000000000e+05	1.487975408276879241e-01	2.825215341855941328e-06	-1.224476357387005982e-08	1.725437017268771070e-03
1.993800000000000000e+05	1.487455837052739649e-01	2.825163501667081348e-06	-1.224445894062032462e-08	1.725424218595650186e-03
1.994400000000000000e+05	1.486938039245297161e-01	2.825085673275978026e-06	-1.224411143985788419e-08	1.725411500393885878e-03
1.995000000000000000e+05	1.486422046975548472e-01	2.825038700027511041e-06	-1.224373726966774945e-08	1.725398902835411415e-03
1.995600000000000000e+05	1.485907888694511514e-01	2.825077045077659703e-06	-1.224340009585430908e-08	1.725386378344831136e-03
1.996200000000000000e+05	1.485395592703957213e-01	2.825064681296644021e-06	-1.224302359637779108e-08	1.725373795199416178e-03
1.996800000000000000e+05	1.484885186415339786e-01	2.825025482585584748e-06	-1.224261800881265470e-08	1.725361231715164109e-03
1.997400000000000000e+05	1.484376696439348164e-01	2.825030776352031864e-06	-1.224218257591567529e-08	1.725348729349394060e-03
1.998000000000000000e+05	1.483870148563552205e-01	2.824910558205904201e-06	-1.224171656365086024e-08	1.725336219486119874e-03
1.998600000000000000e+05	1.483365567747345626e-01	2.824832975160457596e-06	-1.224121942614463213e-08	1.725323895866105652e-03
1.999200000000000000e+05	1.482862978115026542e-01	2.824837131402145148e-06	-1.224069102973272686e-08	1.725297086489328488e-03
1.999800000000000000e+05	1.482362362449972937e-01	2.824859275507356240e-06	-1.224013069237986766e-08	1.725284877766291398e-03
2.000400000000000000e+05	1.481863823940756109e-01	2.824795511748708050e-06	-1.223953888332300091e-08	1.725272635734562783e-03
2.001000000000000000e+05	1.481367337563145314e-01	2.824861246444356103e-06	-1.223891588086641670e-08	1.725260493018194357e-03
2.001600000000000000e+05	1.480872921905909412e-01	2.824830737163414305e-06	-1.223826211335783627e-08	1.725248249819608982e-03
2.002200000000000000e+05	1.480380590691497689e-01	2.824873371358284258e-06	-1.223768174640043135e-08	1.725236054712730224e-03
2.002800000000000000e+05	1.479890356515505268e-01	2.824822393517834291e-06	-1.223704956488801099e-08	1.725223794707160443e-03
2.003400000000000000e+05	1.479402230289596498e-01	2.824798782974056197e-06	-1.223636602279079991e-08	1.725211614347663602e-03
2.004000000000000000e+05	1.478916221497323935e-01	2.824774842835482856e-06	-1.223563313430289382e-08	1.725199471479527905e-03
2.004600000000000000e+05	1.478432338322500650e-01	2.824730776222706216e-06	-1.223485345341045621e-08	1.725187366687489605e-03
2.005200000000000000e+05	1.477950587780914316e-01	2.824699547644298979e-06	-1.223403748514847927e-08	1.725175331103551493e-03
2.005800000000000000e+05	1.477470756961364873e-01	2.824726959010376891e-06	-1.223320231416508523e-08	1.725163798676801388e-03
2.006400000000000000e+05	1.476992443806510458e-01	2.824667097415546111e-06	-1.223237512146954599e-08	1.725151771531770835e-03
2.007000000000000000e+05	1.476515310255053226e-01	2.824653844275356964e-06	-1.223157916482302260e-08	1.725139838043419699e-03
2.007600000000000000e+05	1.476039074514462479e-01	2.824653519488264822e-06	-1.223081108967010876e-08	1.725127926236055863e-03
2.008200000000000000e+05	1.475823869051812176e-01	2.824631823435847954e-06	-1.223107753765139572e-08	1.725116016115217079e-03
2.008800000000000000e+05	1.475830285172180789e-01	2.824647514473760152e-06	-1.223129214170199057e-08	1.725104139065162254e-03
2.009400000000000000e+05	1.475836658330538231e-01	2.824620543330427667e-06	-1.223145526040097151e-08	1.725092237469055389e-03
2.010000000000000000e+05	1.475842977372876785e-01	2.824574775944565089e-06	-1.223156746258295587e-08	1.725080377243885365e-03
2.010600000000000000e+05	1.475849231728461608e-01	2.824622128398371282e-06	-1.223162951197594006e-08	1.725068587475082644e-03
2.011200000000000000e+05	1.475855411392003047e-01	2.824581991322255830e-06	-1.223184200412780748e-08	1.725071784492357473e-03
2.011800000000000000e+05	1.475861547407019414e-01	2.824626456790802100e-06	-1.223196826150036708e-08	1.725059983164910085e-03
2.012400000000000000e+05	1.475867787188627211e-01	2.824584257299235553e-06	-1.223201218423574627e-08	1.725062754881526291e-03
2.013000000000000000e+05	1.475874409543704024e-01	2.824572728371117099e-06	-1.223198294368867675e-08	1.725050949794532627e-03
2.013600000000000000e+05	1.475881493632012764e-01	2.824520532971450401e-06	-1.223198712195110613e-08	1.725039162544429782e-03
2.014200000000000000e+05	1.475889219566683397e-01	2.824512643033650538e-06	-1.223189826293611524e-08	1.725027455837306774e-03
2.014800000000000000e+05	1.475897696375368939e-01	2.824402175903246674e-06	-1.223172344378600612e-08	1.725001155190965208e-03
2.015400000000000000e+05	1.475906973722941606e-01	2.824364968669584192e-06	-1.223146855984841744e-08	1.724989631542788457e-03
2.016000000000000000e+05	1.475917204005982863e-01	2.824400906467168863e-06	-1.223116456114617684e-08	1.724978619412382338e-03
2.016600000000000000e+05	1.475928396883262883e-01	2.824433590902152868e-06	-1.223082596298370027e-08	1.724967098585743295e-03
2.017200000000000000e+05	1.475940592776119331e-01	2.824428060694206337e-06	-1.223045384327279741e-08	1.724955527842061097e-03
2.017800000000000000e+05	1.475953816009872577e-01	2.824407247792664592e-06	-1.223004995122441875e-08	1.724943966207031533e-03
2.018400000000000000e+05	1.475968080001199001e-01	2.824496148290226333e-06	-1.222962321186034226e-08	1.724917831062014852e-03
2.019000000000000000e+05	1.475983347506389654e-01	2.824486883079034716e-06	-1.222918833860804661e-08	1.724906165634107567e-03
2.019600000000000000e+05	1.475999695288798819e-01	2.824495396727123199e-06	-1.222876650004259801e-08	1.724894515175637213e-03
2.020200000000000000e+05	1.476017066813482548e-01	2.824497231168961508e-06	-1.222835606276236673e-08	1.724882852229664941e-03
2.020800000000000000e+05	1.476035444892961346e-01	2.824478051310943169e-06	-1.222795546515660265e-08	1.724871187086120467e-03
2.021400000000000000e+05	1.476054803943838145e-01	2.824537329427729203e-06	-1.222756324530183675e-08	1.724859552159707090e-03
2.022000000000000000e+05	1.476075114387238596e-01	2.824496100096364458e-06	-1.222728423981827820e-08	1.724847826358877649e-03
2.022600000000000000e+05	1.476096342683036466e-01	2.824551135846016837e-06	-1.222698571187518981e-08	1.724836164614903947e-03
2.023200000000000000e+05	1.476118452112820945e-01	2.824505412697305856e-06	-1.222660674419485021e-08	1.724824418398871557e-03
2.023800000000000000e+05	1.476141403376401706e-01	2.824478277000807322e-06	-1.222619231128445401e-08	1.724812743328960930e-03
2.024400000000000000e+05	1.476165155137521279e-01	2.824441420320339729e-06	-1.222574540723306877e-08	1.724801110775207999e-03
2.025000000000000000e+05	1.476189664505607457e-01	2.824375399148211948e-06	-1.222526895660826070e-08	1.724789535789406341e-03
2.025600000000000000e+05	1.476214887462340974e-01	2.824355616273727113e-06	-1.222476591024217526e-08	1.724778063424657832e-03
2.026200000000000000e+05	1.476240779237968370e-01	2.824310945216669337e-06	-1.222423902160715624e-08	1.724767076070850020e-03
2.026800000000000000e+05	1.476267294642303329e-01	2.824431067776777228e-06	-1.222369105452339492e-08	1.724755704762678896e-03
2.027400000000000000e+05	1.476294388354832676e-01	2.824429186298695374e-06	-1.222312731823689617e-08	1.724744148923555188e-03
2.028000000000000000e+05	1.476322015177960745e-01	2.824368596385511820e-06	-1.222253647504368214e-08	1.724732596857972422e-03
2.028600000000000000e+05	1.476350224088581187e-01	2.824306613853053193e-06	-1.222192276994634995e-08	1.724721139208290318e-03
2.029200000000000000e+05	1.476379057314558541e-01	2.824275415662376456e-06	-1.222128994683412965e-08	1.724709778158891541e-03
2.029800000000000000e+05	1.476408550275898068e-01	2.824226145682389936e-06	-1.222064130891754353e-08	1.724698466232064660e-03
2.030400000000000000e+05	1.476438731649018232e-01	2.824168276488365855e-06	-1.221997976815973844e-08	1.724687231341055175e-03
2.031000000000000000e+05	1.476469623528586794e-01	2.824107123698837645e-06	-1.221963040056169125e-08	1.724676086776388883e-03
2.031600000000000000e+05	1.476501241665303943e-01	2.824117733787798710e-06	-1.221925559691854924e-08	1.724665037123603029e-03
2.032200000000000000e+05	1.476533595761411188e-01	2.824018391306840536e-06	-1.221886603056721750e-08	1.724653971675415946e-03
2.032800000000000000e+05	1.476566689808624655e-01	2.823955598433897348e-06	-1.221848070799429860e-08	1.724643060136614968e-03
2.033400000000000000e+05	1.476600522455722986e-01	2.823918637102579425e-06	-1.221809914608561752e-08	1.724632246096212450e-03
2.034000000000000000e+05	1.476635087395166135e-01	2.823841799525066063e-06	-1.221778790730940051e-08	1.724621489684450290e-03
2.034600000000000000e+05	1.476670373760003430e-01	2.823898376312135677e-06	-1.221746201806640495e-08	1.724610852330939453e-03
2.035200000000000000e+05	1.476706366523899971e-01	2.823861622086615991e-06	-1.221713224706021610e-08	1.724600128169431193e-03
2.035800000000000000e+05	1.476743046898482403e-01	2.823916910389587628e-06	-1.221681197310130982e-08	1.724589461237026550e-03
2.036400000000000000e+05	1.476780392723358870e-01	2.823922768863073825e-06	-1.221650063359260780e-08	1.724578709476349680e-03
2.037000000000000000e+05	1.476818378845153323e-01	2.824005771331088932e-06	-1.221619803802191959e-08	1.724567949155197998e-03
2.037600000000000000e+05	1.476856977482722544e-01	2.824005125368463823e-06	-1.221590391949654030e-08	1.724557061209218293e-03
2.038200000000000000e+05	1.476896158576438967e-01	2.824084845729839341e-06	-1.221561786682260351e-08	1.724546174713998672e-03
